#2 Plus 2 Guaranteed Graduation Plan (for transfer students),2 Plus 2 Guaranteed Graduation Plan (for transfer students),http://2plus2.admissions.uiowa.edu
Committee on Institutional Cooperation (CIC),Committee on Institutional Cooperation (CIC),http://www.cic.uiuc.edu/
Common Data Set,Common Data Set,http://provost.uiowa.edu/common-data-set
"Communication and Marketing, see Strategic Communication","Communication and Marketing, see Strategic Communication",http://vpsc.uiowa.edu/
"Communication Sciences &amp; Disorders, Department of","Communication Sciences & Disorders, Department of",http://clas.uiowa.edu/comsci/
"Communication Studies, Department of","Communication Studies, Department of",http://clas.uiowa.edu/commstudies/
"Community &amp; Behavioral Health, Department of","Community & Behavioral Health, Department of",http://www.public-health.uiowa.edu/cbh/index.html
"Community Events, Cultural Corridor","Community Events, Cultural Corridor",http://www.culturalcorridor.org
"Community, Iowa City, see Visitors","Community, Iowa City, see Visitors",http://uiowa.edu/visitors
"Comparative Literature, see World Languages, Literature & Cultures","Comparative Literature, see World Languages, Literature & Cultures",http://clas.uiowa.edu/dwllc/
Comparative Pathology Laboratory,Comparative Pathology Laboratory,https://www.medicine.uiowa.edu/cpl/
"Compass, Iowa","Compass, Iowa",http://www.uichildrens.org/childrens-content.aspx?id=228495
Compensation and Classification,Compensation and Classification,http://hr.uiowa.edu/compensation-classification
"Complaints-Ethics, Fraud (Confidential Hotline)","Complaints-Ethics, Fraud (Confidential Hotline)",https://secure.ethicspoint.com/domain/en/report_custom.asp?clientid=9723
Compliance,Compliance,http://www.uiowa.edu/compliance/
Compliance and Qualifications (CQ),Compliance and Qualifications (CQ),https://compliance.hr.uiowa.edu/my_compliances
"Compliance, Athletic","Compliance, Athletic",http://compliance.hawkeyesports.com
"Comprehensive Cancer Center, Holden","Comprehensive Cancer Center, Holden",http://www.uihealthcare.org/HoldenComprehensiveCancerCenter/
Computer Help,Computer Help,http://its.uiowa.edu/helpdesk/
Computer Information for Students,Computer Information for Students,http://its.uiowa.edu/whats-for-me/students
Computer Labs (ITCs),Computer Labs (ITCs),http://its.uiowa.edu/labs/
Computer Purchase Information,Computer Purchase Information,http://its.uiowa.edu/buying-computer
Computer Repair,Computer Repair,http://its.uiowa.edu/support/article/316
"Computer Science, Department of","Computer Science, Department of",http://www.cs.uiowa.edu/
"Computer Security Information, Computer and Network Related","Computer Security Information, Computer and Network Related",http://itsecurity.uiowa.edu
"Computer Software, see Campus Software Program","Computer Software, see Campus Software Program",https://helpdesk.its.uiowa.edu/software/
Computer Training (ITS),Computer Training (ITS),http://its.uiowa.edu/training
Computer Virus Resource Center,Computer Virus Resource Center,http://its.uiowa.edu/antivirus
"Computer-Aided Design, Center for","Computer-Aided Design, Center for",http://www.ccad.uiowa.edu/
Computing,"Computing, see ITS",https://its.uiowa.edu
"Computing Fee Reports, Student","Computing Fee Reports, Student",http://cio.uiowa.edu/student-computer-fee-reports
Concert Band,Concert Band,https://uiowa.edu/bands/concert-bands
"Conferences, Center for","Conferences, Center for",http://www.continuetolearn.uiowa.edu/conferences/
"Confidential Hotline, UI","Confidential Hotline, UI",https://secure.ethicspoint.com/domain/en/report_custom.asp?clientid=9723
Conflict Management,Conflict Management,http://www.uiowa.edu/conflictmanagement/
Conflict of Interest - Employment,Conflict of Interest - Employment,https://hr.uiowa.edu/policies/conflict-of-interest-nepotism
Conflict of Interest - Provost Office,Conflict of Interest - Provost Office,http://provost.uiowa.edu/conflicts-commitment-and-interest-disclosure-outside-activity
Conflict of Interest - Purchasing,Conflict of Interest - Purchasing,https://uiowa.edu/ap-purchasing/coi-purchasing
Conflict of Interest - UI Health Care,Conflict of Interest - UI Health Care,https://uihc.org/conflict-interest-policy
Conflict of Interest - VP Research,Conflict of Interest - VP Research,http://coi.research.uiowa.edu
Confucius Institute,Confucius Institute,http://international.uiowa.edu/confucius/
"Conservation &amp; Sustainability, see Sustainability at Iowa","Conservation & Sustainability, see Sustainability at Iowa",http://sustainability.uiowa.edu/
Construction Alerts,Construction Alerts,http://www.facilities.uiowa.edu/closures/
"Construction Projects, Campus","Construction Projects, Campus",http://masterplan.facilities.uiowa.edu/content/major-projects
"Consultation &amp; Research in Medical Education, Office of","Consultation & Research in Medical Education, Office of",http://www.healthcare.uiowa.edu/ocrme/
Consultation Services for Health Care Providers see UI Consult,Consultation Services for Health Care Providers see UI Consult,https://uihc.org/ui-consult
Consulting Activity Report Form (Faculty),Consulting Activity Report Form (Faculty),https://provost.uiowa.edu/apps/profactivity
Continuing Legal Education,Continuing Legal Education,http://www.law.uiowa.edu/alumni/cle/index.php
Continuing Medical Education (CME),Continuing Medical Education (CME),http://www.medicine.uiowa.edu/cme/
Continuous Quality Improvement (CQI),Continuous Quality Improvement (CQI),http://hr.uiowa.edu/cqi
Contract Signing Guidelines (UI Business Manager),Contract Signing Guidelines (UI Business Manager),https://uiowa.edu/businessmanager/contracting-officer
"Contracts &amp; Grants, see Grant Accounting Office","Contracts & Grants, see Grant Accounting Office",http://gao.fo.uiowa.edu/
"Contracts, Purchasing","Contracts, Purchasing",https://uiowa.edu/ap-purchasing/contracts
"Controllers Office, University","Controllers Office, University",http://controller.fo.uiowa.edu/
"Convention and Visitors Bureau, Iowa City/Coralville","Convention and Visitors Bureau, Iowa City/Coralville",http://www.iowacitycoralville.org/
Cooperating Schools Program,Cooperating Schools Program,http://www.education.uiowa.edu/csp/
Copy Center Services,Copy Center Services,https://printmail.bo.uiowa.edu/printmail/copyctrs.shtml
Copyright Infringement (DMCA),Copyright Infringement (DMCA),https://itsecurity.uiowa.edu/incidents/digital-millennium-copyright-act-dmca-1998
"Coralville, City of","Coralville, City of",http://www.coralville.org/
Corporate Connections,Corporate Connections,http://www.careers.uiowa.edu/relations.cfm
"Correspondence Courses, see Division of Continuing Education","Correspondence Courses, see Division of Continuing Education",http://distance.uiowa.edu
Cost of Attendance (Admissions projections),Cost of Attendance (Admissions projections),http://admissions.uiowa.edu/finances/estimated-costs-attendance
Cost of Tuition (Registrar),Cost of Tuition (Registrar),http://registrar.uiowa.edu/tuition-fees
Council for International Visitors to Iowa Cities (CIVIC),Council for International Visitors to Iowa Cities (CIVIC),https://iowacivic.org
Council on Disability Awareness (CDA),Council on Disability Awareness (CDA),http://www.uiowa.edu/cda/
Council on Teaching,Council on Teaching,https://www.uiowa.edu/cot/
"Council on the Status of Latinos, see UI Latino Council","Council on the Status of Latinos, see UI Latino Council",http://www.uiowa.edu/uilatinocouncil/
Council on the Status of Women,Council on the Status of Women,http://www.uiowa.edu/csw/
"Counseling Psychology, College of Education","Counseling Psychology, College of Education",http://www.education.uiowa.edu/counspsy/
"Counseling Service, University","Counseling Service, University",http://counseling.studentlife.uiowa.edu
"Counseling, Employee, see Faculty and Staff Services","Counseling, Employee, see Faculty and Staff Services",https://hr.uiowa.edu/well-being/employee-assistance-program
"Counseling, Rehabilitation, and Student Development, see Rehabilitation and Counselor Education","Counseling, Rehabilitation, and Student Development, see Rehabilitation and Counselor Education",http://www.education.uiowa.edu/rce
"Counseling, Student","Counseling, Student",http://counseling.studentlife.uiowa.edu/
"Counselor Education and Supervision, College of Education","Counselor Education and Supervision, College of Education",http://www.education.uiowa.edu/counsed
Couple and Family Therapy,Couple and Family Therapy,http://www.education.uiowa.edu/rce/family
Course Packs (Printing),Course Packs (Printing),https://printmail.bo.uiowa.edu/printmail/copyctrs/coursepak.shtml
"Course Schedule, see MyUI","Course Schedule, see MyUI",https://myui.uiowa.edu
Courses Catalog (General Catalog),Courses Catalog (General Catalog),http://www.registrar.uiowa.edu/registrar/catalog
Courses in Common,Courses in Common,https://advisingcenter.uiowa.edu/first-year-opportunities
"Courses, Web Based, see ICON","Courses, Web Based, see ICON",https://icon.uiowa.edu/
Craniofacial Clinical Research Center,Craniofacial Clinical Research Center,https://www.dentistry.uiowa.edu/ccrc
"Credit Programs, Center for, see Division of Continuing Education","Credit Programs, Center for, see Division of Continuing Education",http://www.continuetolearn.uiowa.edu/
"Critical Cultural Competence, Certificate in","Critical Cultural Competence, Certificate in",http://clas.uiowa.edu/socialwork/undergraduate-program/certificate-critical-cultural-competence
"Critical Incident Management Plan, UI","Critical Incident Management Plan, UI",https://uiowa.edu/critical-incident-plan/
Critical Mentoring and Student Support (Critical MASS),Critical Mentoring and Student Support (Critical MASS),http://dos.uiowa.edu/policy-list/current-policies-and-regulations-affecting-students-2011-2012-academic-year/miscellaneous-6/critical-mass-3
"Cultural Center, Afro-American","Cultural Center, Afro-American",http://csil.uiowa.edu/multicultural/aacc/
"Cultural Center, Asian Pacific American","Cultural Center, Asian Pacific American",http://csil.uiowa.edu/multicultural/apacc/
"Cultural Center, Latino Native American","Cultural Center, Latino Native American",http://csil.uiowa.edu/multicultural/lnacc/
Cultural Competence Certificate,Cultural Competence Certificate,http://clas.uiowa.edu/socialwork/undergraduate-program/certificate-critical-cultural-competence
"Cultural Linguistic Services, see Staff Language and Culture Services","Cultural Linguistic Services, see Staff Language and Culture Services",https://hr.uiowa.edu/language
CultureVision,CultureVision,http://www.crculturevision.com/subscribers/welcome.aspx
"Curriculum and Instruction, Department of, see Teaching and Learning, Department of","Curriculum and Instruction, Department of, see Teaching and Learning, Department of",http://www.education.uiowa.edu/teach/
"Custodial Services, see FM@YourService","Custodial Services, see FM@YourService",https://fmservice.facilities.uiowa.edu/?submenuheader=1#/Home
"Daily Iowan, The","Daily Iowan, The",http://www.dailyiowan.com
Daily Palette,Daily Palette,http://research-intermedia.art.uiowa.edu/dp/
Dance Marathon,Dance Marathon,http://dancemarathon.uiowa.edu/
"Dance Team, see Spirit Squad","Dance Team, see Spirit Squad",http://www.hawkeyesports.com/sports/c-spirit/iowa-c-spirit-body.html
"Dance, Department of","Dance, Department of",http://dance.uiowa.edu
Dare to Discover – Connecting Communities and Campus,Dare to Discover – Connecting Communities and Campus,http://discover.research.uiowa.edu
"Data, Campus Data Portal","Data, Campus Data Portal",https://data.uiowa.edu/
"Day Care, see Child Care Services","Day Care, see Child Care Services",https://hr.uiowa.edu/well-being/family-services/child-care
DDDEO Mailings,DDDEO Mailings,https://printmail.bo.uiowa.edu/printmail/mailsvc/dddeo.shtml
DDDEO Message Archive,DDDEO Message Archive,http://list.uiowa.edu/scripts/wa.exe?A0=DDDEO-MEMO
"Deadlines, Academic","Deadlines, Academic",http://www.registrar.uiowa.edu/Calendars/AcademicDeadlines/tabid/67/Default.aspx
Dean of Students,Dean of Students,http://dos.uiowa.edu
"Dean's Student Advisory Committee, College of Liberal Arts &amp; Sciences (DSAC)","Dean's Student Advisory Committee, College of Liberal Arts & Sciences (DSAC)",http://www.clas.uiowa.edu/students/dsac
"Debate, see A. Craig Baird Debate Forum","Debate, see A. Craig Baird Debate Forum",http://www.iowalum.com/debate/
Deeded Body Program,Deeded Body Program,http://www.medicine.uiowa.edu/acb/deededbody/
Defense Programs (personal safety),Defense Programs (personal safety),http://police.uiowa.edu/police/rape-aggression-defense-rad
DeGowin Blood Center,DeGowin Blood Center,https://uihc.org/degowin-blood-center
"Degree Programs, Graduate","Degree Programs, Graduate",http://grad.admissions.uiowa.edu/graduate-areas-of-study
Degree Verifications,Degree Verifications,http://registrar.uiowa.edu/verifications
"Degrees and Majors, Undergraduate","Degrees and Majors, Undergraduate",http://admissions.uiowa.edu/academics/undergraduate-areas-of-study
Delta Center (Development &amp; Learning from Theory to Application),Delta Center (Development & Learning from Theory to Application),http://deltacenter.uiowa.edu
"Dentistry, College of","Dentistry, College of",http://www.dentistry.uiowa.edu/
Departmental Mailing Addresses,Departmental Mailing Addresses,https://printmail.bo.uiowa.edu/printmail/mailsvc/ui-mailaddress/a.shtml
